"","control_1","control_2","control_3","genename"
"ECP_2833",16.803918987696,18.5115555167107,25.6510100557234,"ECP_2833"
"ECP_2834",22.3104569996926,22.8270836595582,33.3278322184377,"ECP_2834"
"ECP_2835",34.3080012665461,18.5526684731499,30.2441661263075,"ECP_2835"
"ECP_2836",3.52140949374512,2.12641257818394,8.00580868049317,"ECP_2836"
"ECP_2837",2.63344999060908,2.46645723354385,4.23192623036019,"ECP_2837"
"ECP_2838",1.4449229702796,0.131570568986814,0.866871003620279,"ECP_2838"
"ECP_2839",0,1.2150929018194,1.00072608506165,NA
"ECP_2840",127.931722859158,112.247072590713,167.341541821503,"ECP_2840"
"ECP_2841",71.4742033654742,80.2210991824463,119.086404122336,"ECP_2841"
"ECP_2842",21.7396495314786,21.8424710682194,33.1615773447664,"ECP_2842"
"ECP_2843",125.602174128372,109.351496232097,142.378256636982,"ECP_2843"
"ECP_2844",20.6030658892621,20.8362017598943,26.3321489860569,"mutH"
"ECP_2845",28.8067182646218,37.5810876062713,44.4131767274978,"ygdQ"
"ECP_2846",158.486277027791,153.933961041449,64.6313687082736,"ygdR"
"ECP_2847",48.1599349661778,46.6707728975473,66.3497736704657,"tas"
"ECP_2848",8.23307588593147,9.80928013453699,16.3569265293661,"ECP_2848"
"ECP_2849",19.5345558231966,18.7056801718975,23.880289503897,"ECP_2849"
"ECP_2850",21.9818707687884,19.6357600035291,26.639483535672,"galR"
"ECP_2851",5.56804441516294,5.10281294635794,10.1292812917087,"ECP_2851"
"ECP_2852",11.1487539437599,8.87173599469418,12.5047994560695,"lysR"
"ECP_2853",17.022151701822,12.6979838311343,20.719217703412,"ECP_2853"
"ECP_2854",6.44801542551127,4.54182716789999,3.69260167821196,"ECP_2854"
"ECP_2855",8.03809510631917,7.15661016189692,7.32289849121225,"ECP_2855"
"ECP_2856",6.50474283394685,4.51631304367998,6.4228202257481,"MA20_16190"
"ECP_2857",7.16512281708866,6.13406035969233,9.26899253744069,"ECP_2857"
"ECP_2858",57.2357874788232,64.992652041218,94.4392528858663,"yqeG"
"ECP_2859",85.9200381573267,73.6915270575628,83.8915560408292,"ECP_2859"
"ECP_2860",1.64529232908251,1.10563936366595,1.48062170983881,"xdhA"
"ECP_2861",2.23669911440323,1.69200649809663,1.00641849737713,"xdhB"
"ECP_2862",1.10275718356755,1.54924344981973,2.26831245947306,"xdhC"
"ECP_2863",5.9933033151732,3.20473068877831,3.25137536349427,"ECP_2863"
"ECP_2864",1.46029018910709,0.728443603609613,1.25699934781883,"ygeW"
"ECP_2865",4.42208394413053,2.8473981533863,3.12674649802051,"ygeX"
"ECP_2866",1.80933286129895,1.48277425890337,2.4704393122974,"ygeY"
"ECP_2867",1.85497807007034,1.92258205893935,2.11119990816757,"hyuA"
"ECP_2868",5.83544453592017,4.91507032311512,3.86561287305699,"ECP_2868"
"ECP_2869",2.88332927279655,2.32481796897918,2.25994230279604,"ECP_2869"
"ECP_2870",1.6438616401007,1.23490419913167,1.35605636164151,"ECP_2870"
"ECP_2871",3.27534014166957,2.10066908450133,1.15337921668122,"mocA"
"ECP_2872",1.43963875160803,1.29978475944863,1.53709459983654,"ygfK"
"ECP_2873",0.39828701889573,0.326401930737039,0.870458505892598,"ssnA"
"ECP_2874",2.22975078875197,1.82731278696686,2.87901196779274,"ygfM"
"ECP_2875",3.39765760096048,4.14426669962227,4.95378583103313,"xdhD"
"ECP_2876",2.53678006131171,1.45967262938047,2.67146007004322,"pbuX"
"ECP_2877",3.33016162170741,3.90545805117806,4.39194895342165,"guaD"
"ECP_2878",1.71355752835058,2.31027531990662,3.08410904577478,"pbuG"
"ECP_2879",3.09274582595632,3.67509693617768,2.9223657453334,"ECP_2879"
"ECP_2880",2.63874040353664,2.25931336432044,2.58729389908646,"ECP_2880"
"ECP_2881",0.88716342481625,1.02641387979775,0.798370844949112,"ygfU"
"ECP_2882",12.6718077612134,10.9491158202196,15.2460345636714,"idi"
"ECP_2883",574.056410318802,484.245739176855,611.906424344018,"ECP_2883"
"ECP_2884",737.572015567087,555.760348665491,663.597124623395,"ECP_2884"
"ECP_2885",60.6162129573464,53.8929439983426,79.9403543243362,"ECP_2885"
"ECP_2886",77.5320059622178,67.8965202480771,99.6334713211586,"ECP_2886"
"ECP_2887",60.86503098219,55.5447818798245,83.146169083026,"ECP_2887"
"ECP_2888",134.576213272152,127.144807261068,144.702691380178,"fldB"
"ECP_2889",90.6299601284929,64.0961505709732,82.5599020175858,"ECP_2889"
"ECP_2890",64.572362851596,71.7177866658122,83.086501324519,"ECP_2890"
"ECP_2891",11.5699114341514,8.12717875315269,7.80894453261219,"ECP_2891"
"ECP_2892",108.762980236877,103.725086426259,141.786870555442,"ygfZ"
"ECP_2893",24.6330176069635,16.0557957526772,38.4582066992479,"ECP_2893"
"ECP_2894",152.931820402445,140.226394304196,150.930021341862,"ECP_2894"
"ECP_2895",133.833722983596,110.413305837919,156.076980736546,"bglA"
"ECP_2896",6.36724696506645,5.00242839746942,8.38186441183157,"ECP_2896"
"ECP_2897",18.0318976829507,11.2816702499693,14.8312737734777,"ECP_2897"
"ECP_2898",12.7978300537737,6.70806442189986,9.0030958443003,"ECP_2898"
"ECP_2899",39.2859702019078,37.9133226622551,59.5644144594797,"ECP_2899"
"ECP_2900",45.0883780471386,48.4614914583135,75.0332365729003,"ECP_2900"
"ECP_2901",99.6259495639309,82.7197860084743,119.112063765543,"ECP_2901"
"ECP_2902",232.798908437235,153.070549400992,195.772813809906,"ECP_2902"
"ECP_2903",1112.72496278525,1170.85247389406,853.09169498546,"zapA"
"ECP_2904",27.7365891724621,24.8874449770238,42.4511488399377,"fthC"
"ECP_2905",16.1293091013287,13.4192376675383,18.0471575242747,"ECP_2905"
"ECP_2906",312.683268404671,235.947996667947,284.516778321837,"ECP_2906"
"ECP_2907",4.60752617404569,5.77495766241047,4.14637761409055,"ECP_2907"
"ECP_2908",24.2754601483327,23.4292745431351,28.3158468095295,"argP"
"ECP_2909",3.03851685804915,2.88626176952717,3.79087835692759,"scpA"
"ECP_2910",6.91264894811576,4.49056072411516,7.05528624518378,"ECP_2910"
"ECP_2911",108.352542563521,83.3416966944871,104.381651273587,"ECP_2911"
"ECP_2912",22.4712784576029,24.3591737393039,35.522629082314,"ECP_2912"
"ECP_2913",201.207901049538,229.669493536574,256.46947494739,"ECP_2913"
"ECP_2914",345.834209497962,290.073196955189,400.07226625256,"ECP_2914"
"ECP_2915",244.84782473438,189.635916434979,318.674515891435,"ECP_2915"
"ECP_2916",140.263300256122,121.144762311394,131.095117143076,"ECP_2916"
"ECP_2917",2.46770838280851,0.433354811138386,1.4276092402278,NA
"ECP_2918",5.48521707888523,3.21086725351239,3.17328686040273,"ECP_2918"
"ECP_2919",2.02928682690397,1.575501813376,3.55625258476709,"ecfT"
"ECP_2920",1.33836522910853,1.73661507649409,2.91066643029729,"ECP_2920"
"ECP_2921",2.34213915093993,2.10221825049285,3.21176985412115,"cysA"
"ECP_2922",17.1569424958409,19.3546940789804,27.5437941507443,"ECP_2922"
"ECP_2923",33.8055311399532,43.6218351753163,34.5584074707955,"ECP_2923"
"ECP_2924",1.60037323692343,0.655764423204119,1.08014879022527,NA
"ECP_2925",1.83423059372738,1.64864717664697,2.55584502475838,"ECP_2925"
"ECP_2926",1.5787699264898,0.803063559301804,0.538907927736581,"ECP_2926"
"ECP_2927",0.68123995896065,0.418714445897225,0.766321776849008,NA
"ECP_2928",2.9115701216305,4.02223821955398,2.4704393122974,"hflC_2"
"ECP_2929",276.581371410437,254.474124890068,394.460903155655,"ECP_2929"
"ECP_2930",35.3736735300313,25.5581405280995,42.0598954349751,"yggG"
"ECP_2931",262.650180008011,244.918399884639,366.180995086271,"ECP_2931"
"ECP_2932",3.6155973231723,2.62440147237222,2.97483601242369,"ECP_2932"
"ECP_2933",363.056446960267,326.931900488008,499.785992587995,"ECP_2933"
"ECP_2934",423.398744493555,495.020168966209,379.672299764182,"ECP_2934"
"ECP_2935",558.719394705187,521.618868195582,694.044695392018,"metK"
"ECP_2936",9.80228607615602,6.02483563818784,6.9309547372788,"ECP_2936"
"ECP_2937",8.18513473271645,6.21918517490358,12.8293801471272,"galP"
"ECP_2938",16.8495818110322,18.4112989688722,28.3539057434133,"sprT"
"ECP_2939",68.6753384052238,53.5670616547839,69.9716724786606,"endA"
"ECP_2940",121.380767277927,101.081785742337,135.819856692219,"rsmE"
"ECP_2941",132.310983575045,140.164990980536,178.101883647585,"gshB"
"ECP_2942",71.997642258453,63.6178693223847,116.070031170909,"yqgE"
"ECP_2943",29.3766353525909,42.7992435058113,63.3169233291762,"yqgF"
"ECP_2944",12.2560693534113,7.51722611737198,11.4456133276164,"ECP_2944"
"ECP_2945",46.5504308978303,51.9490995088488,81.8522964099216,"yggS"
"ECP_2946",29.2068115738526,45.6849214832203,84.6116552343127,"yggT"
"ECP_2947",32.4818021669382,43.229748496688,50.9785686768173,"yggU"
"ECP_2948",68.9979097828125,57.7966916633085,101.730376970307,"rdgB"
"ECP_2949",48.9486188981964,46.4364263587128,51.4110924191916,"ECP_2949"
"ECP_2950",2.85066482826986,2.52059450169083,2.97040917311949,"ECP_2950"
"ECP_2951",15.239084124945,9.70681664834521,11.0490864788086,"ECP_2951"
"ECP_2952",156.696544560266,132.632453120678,164.169114254363,"ECP_2952"
"ECP_2953",947.417285677853,635.616211705856,699.847229468616,"ECP_2953"
"ECP_2954",334.923110323516,324.82470997887,368.506261645228,"ECP_2954"
"ECP_2955",125.167652972454,111.875092045862,133.772273250976,"mutY"
"ECP_2956",373.978523122909,379.452381187731,373.531888706706,"yggX"
"ECP_2957",32.6070505564573,31.9862267201931,44.6750736477936,"mltC"
"ECP_2958",5.89540833219885,6.21176371288102,8.17458666779075,"nupG"
"ECP_2959",8.70877262143235,9.05175948209281,13.8902279821665,"ECP_2959"
"ECP_2960",5.76744677120076,6.2144793749831,7.88142464732166,"yqgA"
"ECP_2962",15.589417733846,16.9364370817576,17.7917399072413,"JD73_08040"
"ECP_2963",18.8074631746906,17.001953756996,11.6905334449766,"ECP_2963"
"ECP_2964",3.54457666146713,2.25931336432044,5.67078114868266,"ECP_2964"
"ECP_2965",5.02186084689767,3.32404724865536,4.25851764422146,"ECP_2965"
"ECP_2966",3.19832899161586,3.36995554039337,4.52291910348103,"ECP_2966"
"ECP_2967",4.22526286684842,3.58206577993001,3.93348981411514,"ECP_2967"
"ECP_2968",7.2399863723584,4.94439398878637,3.86095737782649,"ECP_2968"
"ECP_2969",3.46472556447341,2.91037715659148,4.20923961551703,"ECP_2969"
"ECP_2970",5.9117637978884,3.49498716801028,3.99667656219875,"ECP_2970"
"ECP_2971",6.81587530368283,3.26711203703481,4.74493932848957,"ECP_2971"
"ECP_2972",19.9664543027961,21.5849649188367,19.114992636009,"ECP_2972"
"ECP_2973",5.37725407606273,2.20336846196584,1.81464996757845,"ECP_2973"
"ECP_2974",7.48538209451914,7.76186617283421,4.81157188373074,"ECP_2974"
"ECP_2975",16.0018226159683,12.1277291537201,13.2634022093294,"ECP_2975"
"ECP_2976",7.18555640294763,7.73850957024383,7.31276852606241,"ECP_2976"
"ECP_2977",4.04245220930423,2.484635721409,3.74485547554515,"ECP_2977"
"ECP_2978",1.99431126447381,1.31657318812519,1.59529667479424,"pgtP"
"ECP_2979",2.27266117456545,0.507948672072043,1.67334525698833,"ECP_2979"
"ECP_2980",15.3427086409399,15.2679064619915,10.848450893132,"ECP_2980"
"ECP_2981",11.9317767959972,14.2395946275344,15.032603281715,"ECP_2981"
"ECP_2982",25.7226276987055,15.1512950901125,12.4524670326426,"ECP_2982"
"ECP_2983",13.7934449019524,12.716916917087,12.4868014870016,"ECP_2983"
"ECP_2984",44.5207278926889,34.5067762003271,38.5004758446961,"deoR"
"ECP_2985",17.4502235641459,12.1820852464457,20.9382688566744,"ECP_2985"
"ECP_2986",18.8103570757791,14.7987434012631,19.2975836104425,"ECP_2986"
"ECP_2987",36.4463378043948,32.938869743915,41.687904660586,"ECP_2987"
"ECP_2988",10.3372422986108,6.26660271837194,6.49909749624305,"ECP_2988"
"ECP_2989",0.090020994576943,0,0,NA
"ECP_2990",0.499126306565229,0.204520587434948,0,NA
"ECP_2991",1.90953624860182,3.75574169653268,6.87367411961534,"ECP_2991"
"ECP_2992",0.53251855946924,0.436406605583023,1.43766282642659,NA
"ECP_2993",0,0,0.354423821792666,NA
"ECP_2994",2.7249598358426,3.62885853110928,1.83917226443762,NA
"ECP_2995",0.0739175322039415,0,0.0665194269640195,NA
"ECP_2996",0,0,0,NA
"ECP_2997",13.1906410706526,8.99042830983471,12.8106765845888,"ECP_2997"
"ECP_2998",62.1354213731086,45.1562431885441,33.5850914542136,"ECP_2998"
"ECP_2999",35.9947582861443,29.6547104788726,28.8694313023844,"yagM"
"ECP_3000",0.730605173378088,0.598741429882021,1.64370468077758,NA
"ECP_3001",0.501609522020777,0.308307154192981,0.789959563000569,NA
"ECP_3002",1.20027992769257,0.786917307844942,1.72823806436043,NA
"ECP_3003",3.55012372979494,4.94594152994092,6.38961256189595,"ECP_3003"
"ECP_3004",41.6770465981966,15.3390440576211,18.865172930271,"ECP_3004"
"ECP_3005",7.81027220554886,6.40063021521767,6.70909318999075,"ECP_3005"
"ECP_3006",65.8488500044165,68.3940330000162,61.7545353799126,"ECP_3006"
"ECP_3007",23.5254865827744,25.3387373126072,26.2116106427998,"ECP_3007"
"ECP_3008",0.952799530230187,0.780832895670884,1.63692651714551,"ECP_3008"
"ECP_3009",27.0916712868018,20.0253456105957,254.318699355041,"ECP_3009"
"ECP_3010",44.2718634868145,42.6372983625601,43.330584161729,"ECP_3010"
"ECP_3011",10.3408732231976,8.55015921023832,14.1250226414074,"ECP_3011"
"ECP_3012",4.04538790444534,2.29517548121442,2.10028931432691,"ECP_3012"
"ECP_3013",1.10969276333842,0.649577966381438,0.713305804865743,NA
"ECP_3014",1.3624799179213,4.46628742290373,2.45222968591683,NA
"ECP_3015",1.5863839603769,3.32238688539429,1.9034789869704,"ECP_3015"
"ECP_3016",3.00069981923143,2.7869987986175,4.1405703625302,"ECP_3016"
"ECP_3017",5.25766790412575,3.16818701394628,5.70557121707949,"ECP_3017"
"ECP_3018",6.22367369914668,8.67066292903224,7.56104153157688,"ECP_3018"
"ECP_3019",11.9301844770297,8.82131501676715,4.84337179958661,"ECP_3019"
"ECP_3020",370.172916602432,332.898409583215,479.388474666685,"ECP_3020"
"ECP_3021",154.460043854266,144.380320806525,230.740087261281,"kpsE"
"ECP_3022",124.90211698368,131.995172397283,201.348236563602,"kpsD"
"ECP_3023",213.28051022845,175.706369126653,242.8104511274,"ECP_3023"
"ECP_3024",89.0294589845013,99.8187498103313,133.280968115622,"kpsC"
"ECP_3025",29.0067649192372,40.0016298154512,41.405703625302,"ECP_3025"
"ECP_3026",31.0963826919049,31.2093970326004,45.242971338403,"ECP_3026"
"ECP_3027",90.0037243621561,79.2578583440949,114.829918511934,"ECP_3027"
"ECP_3028",96.5988666877202,84.2264748775234,133.063681601483,"ECP_3028"
"ECP_3029",168.227093124427,144.200082549781,277.632748633908,"ECP_3029"
"ECP_3030",46.7358996845296,72.0828549568902,134.20848718549,"ECP_3030"
"ECP_3031",116.444058337274,130.728023183537,219.163710873031,"ECP_3031"
"ECP_3032",167.304018421249,151.761306271924,278.36446963596,"ECP_3032"
"ECP_3033",156.200065135629,149.728902301769,240.784804410126,"ECP_3033"
"ECP_3034",220.233180672077,200.86262999234,319.167601620806,"ECP_3034"
"ECP_3035",172.824162324129,156.915898594596,293.965157303908,"ECP_3035"
"ECP_3036",282.325302992121,264.38826440939,454.187969684452,"ECP_3036"
"ECP_3037",17.0386105936694,21.6951782917027,21.6693536631226,"ECP_3037"
"ECP_3038",18.2257890558857,11.2816702499693,24.0208473272404,"ECP_3038"
"ECP_3039",9.74214935176242,8.87092363904958,19.1345376182544,"ECP_3039"
"ECP_3040",18.0933286129895,14.0096602392939,26.5010762591902,"ECP_3040"
"ECP_3041",25.4091516951049,21.1563352824845,34.9393290128512,"ECP_3041"
"ECP_3042",26.4125428769371,22.0849598165791,37.7649893518654,"ECP_3042"
"ECP_3043",38.9696147576503,30.713071899935,61.781668304069,"ECP_3043"
"ECP_3044",13.8385215192791,15.3405478854699,31.9676388283581,"ECP_3044"
"ECP_3045",38.1125030052262,36.2112324415696,55.9790363994457,"ECP_3045"
"ECP_3046",50.1916182863934,38.336446356529,75.3462741268928,"ECP_3046"
"ECP_3047",52.9323448112425,46.6064071154102,81.5883637766718,"ECP_3047"
"ECP_3048",148.843472201235,100.568893530877,177.325740444938,"ECP_3048"
"ECP_3049",72.1634965416057,85.5335395999239,106.946731885526,"ECP_3049"
"ECP_3050",119.918374562983,91.6381232867527,190.973428749592,"ECP_3050"
"ECP_3051",63.9552140576491,72.1438740811576,62.2939541109021,"ECP_3051"
"ECP_3052",3.01032773308993,2.76157477686226,4.083771094595,"ECP_3052"
"ECP_3053",22.0029215474252,21.0560159478262,31.9882185237845,"ECP_3053"
"ECP_3054",35.2882298741617,27.8481291720682,37.4691613675921,"ECP_3054"
"ECP_3055",9.20508797487761,7.4424440236438,10.3408362123037,"ECP_3055"
"ECP_3056",0.574492956844309,0.706207840373666,0.969364298920113,"ECP_3056"
"ECP_3057",1.46194095192955,0.991515807884628,1.49708622325222,"ECP_3057"
"ECP_3058",6.42502784823672,6.39948928291549,6.93836752309408,"glcC"
"ECP_3059",3.10938658433745,2.54818695158451,2.38143040364626,"ECP_3059"
"ECP_3060",4.25952998729926,3.13087526444405,4.03079914401137,"JD73_00810"
"ECP_3061",2.14869783777097,1.89634170906896,1.18993440496948,"JD73_00815"
"ECP_3062",18.904408861158,12.5026664371417,5.9692433144028,"AKN40_0794"
"ECP_3063",4.77042201440987,4.7018812287794,6.72952034012469,"ECP_3063"
"ECP_3064",5.88137164569361,7.91835541018973,8.6321890818836,"ECP_3064"
"ECP_3065",2.40055985538515,1.2729544685727,2.35091207284323,"ECP_3065"
"ECP_3066",3.63935143851171,1.65694486611736,2.5473027619751,"ECP_3066"
"ECP_3067",4.03294055704705,2.85436368936484,3.29936357741537,"ECP_3067"
"ECP_3068",2.46457478486208,2.06565793309297,2.92360272554306,"ECP_3068"
"ECP_3069",3.18809530201348,3.51080202067185,2.33107209273912,"ECP_3069"
"ECP_3070",3.02903260722418,2.48233571358812,1.65499192322069,"ECP_3070"
"ECP_3071",7.3107959232184,4.02400896057073,3.63322774893954,"ECP_3071"
"ECP_3072",3.02470541778529,3.0571737409776,2.94880619731498,"ECP_3072"
"ECP_3073",35.2475752314495,30.8849178060837,45.0369780259894,"ECP_3073"
"ECP_3074",21.0812801845641,20.0932180764498,21.8582837003768,"ECP_3074"
"ECP_3075",31.1518805848826,26.8005875421806,16.86693880121,"ECP_3075"
"ECP_3076",6.68107622402372,10.9504757898905,6.55897578642814,"ECP_3076"
"ECP_3077",8.84416788826107,7.61031870086885,5.9692433144028,"ECP_3077"
"ECP_3078",13.9173562168035,14.446932783595,16.2817520097146,"ECP_3078"
"ECP_3079",25.6641671812085,32.8001441497187,35.7431054219998,"ECP_3079"
"ECP_3080",20.5019645395658,17.8926708289039,26.317216739309,"ECP_3080"
"ECP_3081",5.25924182057662,4.25746291553514,6.40668404583995,"ECP_3081"
"ECP_3082",6.51215705450226,5.33680621011863,7.6529690881918,"ECP_3082"
"ECP_3083",8.64973846015453,7.69776012600331,9.00027463812368,"ECP_3083"
"ECP_3084",8.66452072803077,5.16414483273243,6.37962879226799,"ECP_3084"
"ECP_3085",0.339473110862546,0.486855405106088,0.992864039499994,"ECP_3085"
"ECP_3086",3.84988922052402,2.85739425903351,5.36027728175191,"yghZ"
"ECP_3087",167.122612477631,216.706295889936,190.67572007813,"ECP_3087"
"ECP_3088",2.81964064369815,2.66084750703502,2.92189401559242,"ECP_3088"
"ECP_3089",181.233816406032,111.138215555143,175.554605138091,"ECP_3089"
"ECP_3090",201.016880890314,149.501992907604,373.515451659898,"ECP_3090"
"ECP_3091",9.42037882643565,7.82446186777642,10.8260367383942,"metC"
"ECP_3092",18.904408861158,23.0039178912627,34.1277920038902,"yghB"
"ECP_3093",17.8423634195199,14.6800971087787,17.2672100145281,"ECP_3093"
"ECP_3094",8.51023216773781,7.9325523719292,12.3354105399179,"yqhD"
"ECP_3095",5.47953880033566,2.39496571952809,6.32826302099369,"dkgA"
"ECP_3096",5.71006955892584,4.14468582044545,4.47789838277854,"yqhG"
"ECP_3097",3.22400771275563,2.16173504626009,3.69260167821196,"ECP_3097"
"ECP_3098",65.4330980581704,62.2488809567207,82.1496944782137,"ECP_3098"
"ECP_3099",52.0249331859069,38.7517428248242,46.908701661903,"ECP_3099"
"ECP_3100",1.18072343192569,1.55660577442851,1.38593429295707,"ECP_3100"
"ECP_3101",0.966597109911719,0.792140210330639,1.33823743921715,"ECP_3101"
"ECP_3102",1.42110294109596,0.919432314433074,1.5481064263466,"yjmC"
"ECP_3103",0.691624714432611,0.818705888116118,1.31396148567037,"ECP_3103"
"ECP_3104",2.50493202301059,0.769810409848313,1.69066767165694,"ECP_3104"
"ECP_3105",9.90851774791732,8.87995479283646,9.64684609201188,"ygiK"
"ECP_3106",61.9711407253249,61.0048871535526,83.5567328489547,"ECP_3106"
"ECP_3107",81.150633160093,73.305665674397,88.3350949664713,"ECP_3107"
"ECP_3108",118.296911758004,111.649771416845,140.557050941585,"ECP_3108"
"ECP_3109",3.29181248826135,4.12360818733112,4.52816106648541,"ECP_3109"
"ECP_3110",7.67135432046993,6.28678501376123,5.9173368507993,"ECP_3110"
